341  6  357  
357  94  359  
359  341  357  
94  215  499  
215  28  358  
358  96  499  
499  215  358  
96  356  499  
356  91  359  
359  94  499  
499  356  359  
28  188  365  
188  117  360  
360  129  365  
365  188  360  
117  446  500  
446  12  361  
361  95  500  
500  446  361  
95  191  501  
191  19  362  
362  129  501  
501  191  362  
129  360  501  
360  117  500  
500  95  501  
501  360  500  
19  189  362  
189  55  363  
363  129  362  
362  189  363  
55  353  366  
353  27  364  
364  96  366  
366  353  364  
96  358  502  
358  28  365  
365  129  502  
502  358  365  
129  363  502  
363  55  366  
366  96  502  
502  363  366  
11  190  386  
190  56  367  
367  102  386  
386  190  367  
56  354  370  
354  19  368  
368  97  370  
370  354  368  
97  194  503  
194  34  369  
369  102  503  
503  194  369  
102  367  503  
367  56  370  
370  97  503  
503  367  370  
19  191  378  
191  95  371  
371  100  378  
378  191  371  
95  361  374  
361  12  372  
372  98  374  
374  361  372  
98  544  504  
544  41  373  
373  100  504  
504  544  373  
100  371  504  
371  95  374  
374  98  504  
504  371  374  
41  192  379  
192  145  193  
193  130  379  
379  192  193  
145  545  505  
545  2  375  
375  99  505  
505  545  375  
99  197  506  
197  34  376  
376  130  506  
506  197  376  
130  193  506  
193  145  505  
505  99  506  
506  193  505  
34  194  376  
194  97  377  
377  130  376  
376  194  377  
97  368  380  
368  19  378  
378  100  380  
380  368  378  
100  373  507  
373  41  379  
379  130  507  
507  373  379  
130  377  507  
377  97  380  
380  100  507  
507  377  380  
7  195  539  
195  57  381  
381  142  539  
539  195  381  
57  338  384  
338  20  382  
382  101  384  
384  338  382  
101  198  508  
198  35  383  
383  142  508  
508  198  383  
142  381  508  
381  57  384  
384  101  508  
508  381  384  
20  196  394  
196  92  385  
385  104  394  
394  196  385  
92  345  388  
345  11  386  
386  102  388  
388  345  386  
102  369  509  
369  34  387  
387  104  509  
509  369  387  
104  385  509  
385  92  388  
388  102  509  
509  385  388  
34  197  395  
197  99  389  
389  131  395  
395  197  389  
99  375  392  
375  2  390  
390  103  392  
392  375  390  
103  538  510  
538  35  391  
391  131  510  
510  538  391  
131  389  510  
389  99  392  
392  103  510  
510  389  392  
35  198  391  
198  101  393  
393  131  391  
391  198  393  
101  382  396  
382  20  394  
394  104  396  
396  382  394  
104  387  511  
387  34  395  
395  131  511  
511  387  395  
131  393  511  
393  101  396  
396  104  511  
511  393  396  
6  199  450  
199  58  397  
397  118  450  
450  199  397  
58  176  400  
176  21  398  
398  105  400  
400  176  398  
105  202  512  
202  38  399  
399  118  512  
512  202  399  
118  397  512  
397  58  400  
400  105  512  
512  397  400  
21  200  410  
200  85  401  
401  108  410  
410  200  401  
85  309  404  
309  10  402  
402  106  404  
404  309  402  
106  204  513  
204  29  403  
403  108  513  
513  204  403  
108  401  513  
401  85  404  
404  106  513  
513  401  404  
29  201  411  
201  59  405  
405  132  411  
411  201  405  
59  203  408  
203  13  406  
406  107  408  
408  203  406  
107  443  514  
443  38  407  
407  132  514  
514  443  407  
132  405  514  
405  59  408  
408  107  514  
514  405  408  
38  202  407  
202  105  409  
409  132  407  
407  202  409  
105  398  412  
398  21  410  
410  108  412  
412  398  410  
108  403  515  
403  29  411  
411  132  515  
515  403  411  
132  409  515  
409  105  412  
412  108  515  
515  409  412  
13  203  208  
203  59  413  
413  60  208  
208  203  413  
59  201  416  
201  29  414  
414  109  416  
416  201  414  
109  207  516  
207  36  415  
415  60  516  
516  207  415  
60  413  516  
413  59  416  
416  109  516  
516  413  416  
29  204  424  
204  106  417  
417  112  424  
424  204  417  
106  402  420  
402  10  418  
418  110  420  
420  402  418  
110  536  517  
536  39  419  
419  112  517  
517  536  419  
112  417  517  
417  106  420  
420  110  517  
517  417  420  
39  205  425  
205  141  206  
206  133  425  
425  205  206  
141  537  518  
537  3  421  
421  111  518  
518  537  421  
111  209  519  
209  36  422  
422  133  519  
519  209  422  
133  206  519  
206  141  518  
518  111  519  
519  206  518  
36  207  422  
207  109  423  
423  133  422  
422  207  423  
109  414  426  
414  29  424  
424  112  426  
426  414  424  
112  419  520  
419  39  425  
425  133  520  
520  419  425  
133  423  520  
423  109  426  
426  112  520  
520  423  426  
13  208  213  
208  60  427  
427  61  213  
213  208  427  
60  415  430  
415  36  428  
428  113  430  
430  415  428  
113  212  521  
212  37  429  
429  61  521  
521  212  429  
61  427  521  
427  60  430  
430  113  521  
521  427  430  
36  209  438  
209  111  431  
431  134  438  
438  209  431  
111  421  434  
421  3  432  
432  114  434  
434  421  432  
114  542  522  
542  30  433  
433  134  522  
522  542  433  
134  431  522  
431  111  434  
434  114  522  
522  431  434  
30  210  439  
210  144  211  
211  135  439  
439  210  211  
144  543  523  
543  12  435  
435  115  523  
523  543  435  
115  214  524  
214  37  436  
436  135  524  
524  214  436  
135  211  524  
211  144  523  
523  115  524  
524  211  523  
37  212  436  
212  113  437  
437  135  436  
436  212  437  
113  428  440  
428  36  438  
438  134  440  
440  428  438  
134  433  525  
433  30  439  
439  135  525  
525  433  439  
135  437  525  
437  113  440  
440  134  525  
525  437  440  
13  213  406  
213  61  441  
441  107  406  
406  213  441  
61  429  444  
429  37  442  
442  116  444  
444  429  442  
116  216  526  
216  38  443  
443  107  526  
526  216  443  
107  441  526  
441  61  444  
444  116  526  
526  441  444  
37  214  454  
214  115  445  
445  136  454  
454  214  445  
115  435  448  
435  12  446  
446  117  448  
448  435  446  
117  188  527  
188  28  447  
447  136  527  
527  188  447  
136  445  527  
445  115  448  
448  117  527  
527  445  448  
28  215  455  
215  94  449  
449  137  455  
455  215  449  
94  357  452  
357  6  450  
450  118  452  
452  357  450  
118  399  528  
399  38  451  
451  137  528  
528  399  451  
137  449  528  
449  94  452  
452  118  528  
528  449  452  
38  216  451  
216  116  453  
453  137  451  
451  216  453  
116  442  456  
442  37  454  
454  136  456  
456  442  454  
136  447  529  
447  28  455  
455  137  529  
529  447  455  
137  453  529  
453  116  456  
456  136  529  
529  453  456  

