4.625  5.125  
4.25   5.5  
   4  5.75  
4.125  5.125  
4.125  5.625  
4.125  4.125  
4.375  4.625  
4.375  4.875  
4.375  5.375  
4.125  4.875  
4.375  5.125  
   7  4.75  
6.75   4.5  
7.375  4.625  
6.875  4.625  
6.25     4  
6.875  4.125  
7.875  4.125  
7.375  4.375  
7.125  4.375  
6.625  4.375  
7.125  4.125  
6.875  4.375  
7.25     5  
 7.5  4.75  
7.375  5.375  
7.375  4.875  
7.75   4.5  
   8  4.25  
7.875  4.875  
7.875  4.375  
7.875  5.875  
7.625  5.375  
7.625  5.125  
7.625  4.625  
7.875  5.125  
7.625  4.875  
   7  5.25  
7.25   5.5  
6.625  5.375  
7.125  5.375  
 7.5  5.75  
7.75     6  
7.125  5.875  
7.625  5.875  
6.625  5.875  
6.125  5.875  
6.625  5.625  
6.875  5.625  
7.375  5.625  
6.875  5.875  
7.125  5.625  
 6.5  5.25  
6.625  4.625  
6.625  5.125  
6.25   5.5  
   6  5.75  
6.125  5.125  
6.125  5.625  
6.125  4.625  
6.125  4.125  
6.375  4.625  
6.125  4.375  
6.375  4.875  
6.375  5.375  
6.125  4.875  
6.375  5.125  
   5  6.75  
4.75   6.5  
5.375  6.625  
4.875  6.625  
 4.5  6.25  
4.25     6  
4.875  6.125  
5.375  6.125  
5.875  6.125  
5.375  6.375  
5.625  6.125  
5.125  6.375  
4.625  6.375  
5.125  6.125  
4.875  6.375  
5.25     7  
 5.5  6.75  
5.375  7.375  
5.375  6.875  
5.75   6.5  
   6  6.25  
5.875  6.875  
5.875  6.375  
5.875  7.375  
5.875  7.875  
5.625  7.375  
5.625  7.125  
5.625  6.625  
5.875  7.125  
5.625  6.875  
   5  7.25  
5.25   7.5  
4.625  7.375  
5.125  7.375  
 5.5  7.75  
5.75     8  
5.125  7.875  
5.625  7.875  
4.125  7.875  
4.625  7.625  
4.875  7.625  
5.375  7.625  
4.875  7.875  
5.125  7.625  
 4.5  7.25  
4.625  6.625  
4.625  7.125  
4.25   7.5  
   4  7.75  
4.125  7.125  
4.125  7.625  
4.125  6.125  
4.375  6.625  
4.375  6.875  
4.375  7.375  
4.125  6.875  
4.375  7.125  
   7  6.75  
6.75   6.5  
7.375  6.625  
6.875  6.625  
 6.5  6.25  
6.25     6  
6.875  6.125  
7.375  6.125  
7.875  6.125  
7.375  6.375  
7.625  6.125  
7.125  6.375  
6.625  6.375  
7.125  6.125  
6.875  6.375  
7.25     7  
 7.5  6.75  
7.375  7.375  
7.375  6.875  
7.75   6.5  
   8  6.25  
7.875  6.875  
7.875  6.375  
7.875  7.875  
7.625  7.375  
7.625  7.125  
7.625  6.625  
7.875  7.125  
7.625  6.875  
   7  7.25  
7.25   7.5  
6.625  7.375  
7.125  7.375  
 7.5  7.75  
7.75     8  
7.125  7.875  
7.625  7.875  
6.125  7.875  
6.625  7.625  
6.875  7.625  
7.375  7.625  
6.875  7.875  
7.125  7.625  
 6.5  7.25  
6.625  6.625  
6.625  7.125  
6.25   7.5  
   6  7.75  
6.125  7.125  
6.125  7.625  
6.125  6.625  
6.125  6.125  
6.375  6.625  
6.125  6.375  
6.375  6.875  
6.375  7.375  
6.125  6.875  
6.375  7.125  
5.125  4.625  
4.375  4.125  
4.625  4.125  
5.625  4.125  
 5.5  4.25  
   5  4.25  
5.375  5.125  
5.875  4.625  
5.875  5.625  
5.75   5.5  
5.75     5  
4.875  5.375  
5.375  5.875  
4.375  5.875  
 4.5  5.75  
   5  5.75  
4.625  4.875  
4.125  5.375  
4.125  4.375  
4.25   4.5  
4.25     5  
7.125  4.625  
6.375  4.125  
6.625  4.125  
7.625  4.125  
 7.5  4.25  
   7  4.25  
7.375  5.125  
7.875  4.625  
7.875  5.625  
7.75   5.5  
7.75     5  
6.875  5.375  
7.375  5.875  
6.375  5.875  
 6.5  5.75  
   7  5.75  
6.625  4.875  
6.125  5.375  
6.25   4.5  
6.25     5  
5.125  6.625  
4.375  6.125  
4.625  6.125  
 5.5  6.25  
   5  6.25  
5.375  7.125  
5.875  6.625  
5.875  7.625  
5.75   7.5  
5.75     7  
4.875  7.375  
5.375  7.875  
4.375  7.875  
 4.5  7.75  
   5  7.75  
4.625  6.875  
4.125  7.375  
4.125  6.375  
4.25   6.5  
4.25     7  
7.125  6.625  
6.375  6.125  
6.625  6.125  
 7.5  6.25  
   7  6.25  
7.375  7.125  
7.875  6.625  
7.875  7.625  
7.75   7.5  
7.75     7  
6.875  7.375  
7.375  7.875  
6.375  7.875  
 6.5  7.75  
   7  7.75  
6.625  6.875  
6.125  7.375  
6.25   6.5  
6.25     7  
   8  4.75  
   8  5.75  
   8  6.75  
   8  7.75  
7.25     8  
6.25     8  
5.25     8  
4.25     8  
4.75     4  
5.75     4  
6.75     4  
7.75     4  
   4  7.25  
   4  6.25  
   4  5.25  
   4  4.25  

