475  169  474  
29  170  286  
170  48  287  
287  118  286  
286  170  287  
48  280  290  
280  31  288  
288  81  290  
290  280  288  
81  284  476  
284  40  289  
289  118  476  
476  284  289  
118  287  476  
287  48  290  
290  81  476  
476  287  290  
8  171  176  
171  49  291  
291  51  176  
176  171  291  
49  281  294  
281  29  292  
292  50  294  
294  281  292  
50  175  477  
175  17  293  
293  51  477  
477  175  293  
51  291  477  
291  49  294  
294  50  477  
477  291  294  
29  172  302  
172  80  295  
295  119  302  
302  172  295  
80  285  298  
285  2  296  
296  82  298  
298  285  296  
82  530  478  
530  23  297  
297  119  478  
478  530  297  
119  295  478  
295  80  298  
298  82  478  
478  295  298  
23  173  303  
173  138  174  
174  120  303  
303  173  174  
138  531  479  
531  9  299  
299  83  479  
479  531  299  
83  177  480  
177  17  300  
300  120  480  
480  177  300  
120  174  480  
174  138  479  
479  83  480  
480  174  479  
17  175  300  
175  50  301  
301  120  300  
300  175  301  
50  292  304  
292  29  302  
302  119  304  
304  292  302  
119  297  481  
297  23  303  
303  120  481  
481  297  303  
120  301  481  
301  50  304  
304  119  481  
481  301  304  
8  176  180  
176  51  305  
305  52  180  
180  176  305  
51  293  308  
293  17  306  
306  84  308  
308  293  306  
84  179  482  
179  30  307  
307  52  482  
482  179  307  
52  305  482  
305  51  308  
308  84  482  
482  305  308  
17  177  317  
177  83  309  
309  87  317  
317  177  309  
83  299  312  
299  9  310  
310  85  312  
312  299  310  
85  206  483  
206  26  311  
311  87  483  
483  206  311  
87  309  483  
309  83  312  
312  85  483  
483  309  312  
26  178  318  
178  102  313  
313  121  318  
318  178  313  
102  397  484  
397  6  314  
314  86  484  
484  397  314  
86  182  485  
182  30  315  
315  121  485  
485  182  315  
121  313  485  
313  102  484  
484  86  485  
485  313  484  
30  179  315  
179  84  316  
316  121  315  
315  179  316  
84  306  319  
306  17  317  
317  87  319  
319  306  317  
87  311  486  
311  26  318  
318  121  486  
486  311  318  
121  316  486  
316  84  319  
319  87  486  
486  316  319  
8  180  165  
180  52  181  
181  47  165  
165  180  181  
52  307  322  
307  30  320  
320  88  322  
322  307  320  
88  184  487  
184  31  321  
321  47  487  
487  184  321  
47  181  487  
181  52  322  
322  88  487  
487  181  322  
30  182  332  
182  86  323  
323  122  332  
332  182  323  
86  314  326  
314  6  324  
324  89  326  
326  314  324  
89  153  488  
153  21  325  
325  122  488  
488  153  325  
122  323  488  
323  86  326  
326  89  488  
488  323  326  
21  183  333  
183  68  327  
327  123  333  
333  183  327  
68  241  330  
241  5  328  
328  90  330  
330  241  328  
90  166  489  
166  31  329  
329  123  489  
489  166  329  
123  327  489  
327  68  330  
330  90  489  
489  327  330  
31  184  329  
184  88  331  
331  123  329  
329  184  331  
88  320  334  
320  30  332  
332  122  334  
334  320  332  
122  325  490  
325  21  333  
333  123  490  
490  325  333  
123  331  490  
331  88  334  
334  122  490  
490  331  334  
10  185  189  
185  53  335  
335  55  189  
189  185  335  
53  380  338  
380  34  336  
336  54  338  
338  380  336  
54  188  491  
188  32  337  
337  55  491  
491  188  337  
55  335  491  
335  53  338  
338  54  491  
491  335  338  
34  186  347  
186  101  339  
339  124  347  
347  186  339  
101  386  492  
386  7  340  
340  91  492  
492  386  340  
91  157  493  
157  22  341  
341  124  493  
493  157  341  
124  339  493  
339  101  492  
492  91  493  
493  339  492  
22  187  348  
187  72  342  
342  125  348  
348  187  342  
72  256  345  
256  6  343  
343  92  345  
345  256  343  
92  190  494  
190  32  344  
344  125  494  
494  190  344  
125  342  494  
342  72  345  
345  92  494  
494  342  345  
32  188  344  
188  54  346  
346  125  344  
344  188  346  
54  336  349  
336  34  347  
347  124  349  
349  336  347  
124  341  495  
341  22  348  
348  125  495  
495  341  348  
125  346  495  
346  54  349  
349  124  495  
495  346  349  
10  189  193  
189  55  350  
350  57  193  
193  189  350  
55  337  353  
337  32  351  
351  56  353  
353  337  351  
56  192  496  
192  18  352  
352  57  496  
496  192  352  
57  350  496  
350  55  353  
353  56  496  
496  350  353  
32  190  362  
190  92  354  
354  126  362  
362  190  354  
92  343  357  
343  6  355  
355  93  357  
357  343  355  
93  221  497  
221  24  356  
356  126  497  
497  221  356  
126  354  497  
354  92  357  
357  93  497  
497  354  357  
24  191  363  
191  111  358  
358  127  363  
363  191  358  
111  439  498  
439  11  359  
359  94  498  
498  439  359  
94  194  499  
194  18  360  
360  127  499  
499  194  360  
127  358  499  
358  111  498  
498  94  499  
499  358  498  
18  192  360  
192  56  361  
361  127  360  
360  192  361  
56  351  364  
351  32  362  
362  126  364  
364  351  362  
126  356  500  
356  24  363  
363  127  500  
500  356  363  
127  361  500  
361  56  364  
364  126  500  
500  361  364  
10  193  198  
193  57  365  
365  58  198  
198  193  365  
57  352  368  
352  18  366  
366  95  368  
368  352  366  
95  197  501  
197  33  367  
367  58  501  
501  197  367  
58  365  501  
365  57  368  
368  95  501  
501  365  368  
18  194  376  
194  94  369  
369  98  376  
376  194  369  
94  359  372  
359  11  370  
370  96  372  
372  359  370  
96  536  502  
536  39  371  
371  98  502  
502  536  371  
98  369  502  
369  94  372  
372  96  502  
502  369  372  
39  195  377  
195  141  196  
196  128  377  
377  195  196  
141  537  503  
537  3  373  
373  97  503  
503  537  373  
97  200  504  
200  33  374  
374  128  504  
504  200  374  
128  196  504  
196  141  503  
503  97  504  
504  196  503  
33  197  374  
197  95  375  
375  128  374  
374  197  375  
95  366  378  
366  18  376  
376  98  378  
378  366  376  
98  371  505  
371  39  377  
377  128  505  
505  371  377  
128  375  505  
375  95  378  
378  98  505  
505  375  378  
10  198  185  
198  58  199  
199  53  185  
185  198  199  
58  367  381  
367  33  379  
379  99  381  
381  367  379  
99  203  506  
203  34  380  
380  53  506  
506  203  380  
53  199  506  
199  58  381  
381  99  506  
506  199  381  
33  200  389  
200  97  382  
382  129  389  
389  200  382  
97  373  385  
373  3  383  
383  100  385  
385  373  383  
100  542  507  
542  25  384  
384  129  507  
507  542  384  
129  382  507  
382  97  385  
385  100  507  
507  382  385  
25  201  390  
201  144  202  
202  130  390  
390  201  202  
144  543  508  
543  7  386  
386  101  508  
508  543  386  
101  186  509  
186  34  387  
387  130  509  
509  186  387  
130  202  509  
202  144  508  
508  101  509  
509  202  508  
34  203  387  
203  99  388  
388  130  387  
387  203  388  
99  379  391  
379  33  389  
389  129  391  
391  379  389  
129  384  510  
384  25  390  
390  130  510  
510  384  390  
130  388  510  
388  99  391  
391  129  510  
510  388  391  
12  204  208  
204  59  392  
392  61  208  
208  204  392  
59  436  395  
436  37  393  
393  60  395  
395  436  393  
60  207  511  
207  35  394  
394  61  511  
511  207  394  
61  392  511  
392  59  395  
395  60  511  
511  392  395  
37  205  404  
205  112  396  
396  131  404  
404  205  396  
112  443  512  
443  6  397  
397  102  512  
512  443  397  
102  178  513  
178  26  398  
398  131  513  
513  178  398  
131  396  513  
396  112  512  
512  102  513  
513  396  512  
26  206  405  
206  85  399  
399  132  405  
405  206  399  
85  310  402  
310  9  400  
400  103  402  
402  310  400  
103  209  514  
209  35  401  
401  132  514  
514  209  401  
132  399  514  
399  85  402  
402  103  514  
514  399  402  
35  207  401  
207  60  403  
403  132  401  
401  207  403  
60  393  406  
393  37  404  
404  131  406  
406  393  404  
131  398  515  
398  26  405  
405  132  515  
515  398  405  
132  403  515  
403  60  406  
406  131  515  
515  403  406  
12  208  213  
208  61  407  
407  63  213  
213  208  407  
61  394  410  
394  35  408  
408  62  410  
410  394  408  
62  212  516  
212  19  409  
409  63  516  
516  212  409  
63  407  516  
407  61  410  
410  62  516  
516  407  410  
35  209  418  
209  103  411  
411  133  418  
418  209  411  
103  400  414  
400  9  412  
412  104  414  
414  400  412  
104  532  517  
532  27  413  
413  133  517  
517  532  413  
133  411  517  
411  103  414  
414  104  517  
517  411  414  
27  210  419  
210  139  211  
211  134  419  
419  210  211  
139  533  518  
533  13  415  
415  105  518  
518  533  415  
105  214  519  
214  19  416  
416  134  519  
519  214  416  
134  211  519  
211  139  518  
518  105  519  
519  211  518  
19  212  416  
212  62  417  
417  134  416  
416  212  417  
62  408  420  
408  35  418  
418  133  420  
420  408  418  
133  413  520  
413  27  419  
419  134  520  
520  413  419  
134  417  520  
417  62  420  
420  133  520  
520  417  420  
12  213  218  
213  63  421  
421  64  218  
218  213  421  
63  409  424  
409  19  422  
422  106  424  
424  409  422  
106  217  521  
217  36  423  
423  64  521  
521  217  423  
64  421  521  
421  63  424  
424  106  521  
521  421  424  
19  214  432  
214  105  425  
425  109  432  
432  214  425  
105  415  428  
415  13  426  
426  107  428  
428  415  426  
107  534  522  
534  38  427  
427  109  522  
522  534  427  
109  425  522  
425  105  428  
428  107  522  
522  425  428  
38  215  433  
215  140  216  
216  135  433  
433  215  216  
140  535  523  
535  11  429  
429  108  523  
523  535  429  
108  220  524  
220  36  430  
430  135  524  
524  220  430  
135  216  524  
216  140  523  
523  108  524  
524  216  523  
36  217  430  
217  106  431  
431  135  430  
430  217  431  
106  422  434  
422  19  432  
432  109  434  
434  422  432  
109  427  525  
427  38  433  
433  135  525  
525  427  433  
135  431  525  
431  106  434  
434  109  525  
525  431  434  
12  218  204  
218  64  219  
219  59  204  
204  218  219  
64  423  437  
423  36  435  
435  110  437  
437  423  435  
110  222  526  
222  37  436  
436  59  526  
526  222  436  
59  219  526  
219  64  437  
437  110  526  
526  219  437  
36  220  447  
220  108  438  
438  136  447  
447  220  438  
108  429  441  
429  11  439  
439  111  441  
441  429  439  
111  191  527  
191  24  440  
440  136  527  
527  191  440  
136  438  527  
438  108  441  
441  111  527  
527  438  441  
24  221  448  
221  93  442  
442  137  448  
448  221  442  
93  355  445  
355  6  443  
443  112  445  
445  355  443  
112  205  528  
205  37  444  
444  137  528  
528  205  444  
137  442  528  
442  93  445  
445  112  528  
528  442  445  
37  222  444  
222  110  446  
446  137  444  
444  222  446  
110  435  449  
435  36  447  
447  136  449  
449  435  447  
136  440  529  
440  24  448  
448  137  529  
529  440  448  
137  446  529  
446  110  449  
449  136  529  
529  446  449  

