475  169  474  
29  170  286  
170  48  287  
287  119  286  
286  170  287  
48  280  290  
280  31  288  
288  80  290  
290  280  288  
80  284  476  
284  40  289  
289  119  476  
476  284  289  
119  287  476  
287  48  290  
290  80  476  
476  287  290  
8  171  176  
171  49  291  
291  51  176  
176  171  291  
49  281  294  
281  29  292  
292  50  294  
294  281  292  
50  175  477  
175  17  293  
293  51  477  
477  175  293  
51  291  477  
291  49  294  
294  50  477  
477  291  294  
29  172  302  
172  79  295  
295  120  302  
302  172  295  
79  285  298  
285  1  296  
296  81  298  
298  285  296  
81  542  478  
542  23  297  
297  120  478  
478  542  297  
120  295  478  
295  79  298  
298  81  478  
478  295  298  
23  173  303  
173  144  174  
174  121  303  
303  173  174  
144  543  479  
543  9  299  
299  82  479  
479  543  299  
82  177  480  
177  17  300  
300  121  480  
480  177  300  
121  174  480  
174  144  479  
479  82  480  
480  174  479  
17  175  300  
175  50  301  
301  121  300  
300  175  301  
50  292  304  
292  29  302  
302  120  304  
304  292  302  
120  297  481  
297  23  303  
303  121  481  
481  297  303  
121  301  481  
301  50  304  
304  120  481  
481  301  304  
8  176  180  
176  51  305  
305  52  180  
180  176  305  
51  293  308  
293  17  306  
306  83  308  
308  293  306  
83  179  482  
179  30  307  
307  52  482  
482  179  307  
52  305  482  
305  51  308  
308  83  482  
482  305  308  
17  177  317  
177  82  309  
309  86  317  
317  177  309  
82  299  312  
299  9  310  
310  84  312  
312  299  310  
84  206  483  
206  26  311  
311  86  483  
483  206  311  
86  309  483  
309  82  312  
312  84  483  
483  309  312  
26  178  318  
178  102  313  
313  122  318  
318  178  313  
102  397  484  
397  6  314  
314  85  484  
484  397  314  
85  182  485  
182  30  315  
315  122  485  
485  182  315  
122  313  485  
313  102  484  
484  85  485  
485  313  484  
30  179  315  
179  83  316  
316  122  315  
315  179  316  
83  306  319  
306  17  317  
317  86  319  
319  306  317  
86  311  486  
311  26  318  
318  122  486  
486  311  318  
122  316  486  
316  83  319  
319  86  486  
486  316  319  
8  180  165  
180  52  181  
181  47  165  
165  180  181  
52  307  322  
307  30  320  
320  87  322  
322  307  320  
87  184  487  
184  31  321  
321  47  487  
487  184  321  
47  181  487  
181  52  322  
322  87  487  
487  181  322  
30  182  332  
182  85  323  
323  123  332  
332  182  323  
85  314  326  
314  6  324  
324  88  326  
326  314  324  
88  153  488  
153  21  325  
325  123  488  
488  153  325  
123  323  488  
323  85  326  
326  88  488  
488  323  326  
21  183  333  
183  67  327  
327  124  333  
333  183  327  
67  241  330  
241  5  328  
328  89  330  
330  241  328  
89  166  489  
166  31  329  
329  124  489  
489  166  329  
124  327  489  
327  67  330  
330  89  489  
489  327  330  
31  184  329  
184  87  331  
331  124  329  
329  184  331  
87  320  334  
320  30  332  
332  123  334  
334  320  332  
123  325  490  
325  21  333  
333  124  490  
490  325  333  
124  331  490  
331  87  334  
334  123  490  
490  331  334  
10  185  189  
185  53  335  
335  55  189  
189  185  335  
53  380  338  
380  33  336  
336  54  338  
338  380  336  
54  188  491  
188  32  337  
337  55  491  
491  188  337  
55  335  491  
335  53  338  
338  54  491  
491  335  338  
33  186  347  
186  100  339  
339  125  347  
347  186  339  
100  386  492  
386  7  340  
340  90  492  
492  386  340  
90  157  493  
157  22  341  
341  125  493  
493  157  341  
125  339  493  
339  100  492  
492  90  493  
493  339  492  
22  187  348  
187  71  342  
342  126  348  
348  187  342  
71  256  345  
256  6  343  
343  91  345  
345  256  343  
91  190  494  
190  32  344  
344  126  494  
494  190  344  
126  342  494  
342  71  345  
345  91  494  
494  342  345  
32  188  344  
188  54  346  
346  126  344  
344  188  346  
54  336  349  
336  33  347  
347  125  349  
349  336  347  
125  341  495  
341  22  348  
348  126  495  
495  341  348  
126  346  495  
346  54  349  
349  125  495  
495  346  349  
10  189  193  
189  55  350  
350  57  193  
193  189  350  
55  337  353  
337  32  351  
351  56  353  
353  337  351  
56  192  496  
192  18  352  
352  57  496  
496  192  352  
57  350  496  
350  55  353  
353  56  496  
496  350  353  
32  190  362  
190  91  354  
354  127  362  
362  190  354  
91  343  357  
343  6  355  
355  92  357  
357  343  355  
92  221  497  
221  24  356  
356  127  497  
497  221  356  
127  354  497  
354  91  357  
357  92  497  
497  354  357  
24  191  363  
191  112  358  
358  128  363  
363  191  358  
112  439  498  
439  11  359  
359  93  498  
498  439  359  
93  194  499  
194  18  360  
360  128  499  
499  194  360  
128  358  499  
358  112  498  
498  93  499  
499  358  498  
18  192  360  
192  56  361  
361  128  360  
360  192  361  
56  351  364  
351  32  362  
362  127  364  
364  351  362  
127  356  500  
356  24  363  
363  128  500  
500  356  363  
128  361  500  
361  56  364  
364  127  500  
500  361  364  
10  193  198  
193  57  365  
365  58  198  
198  193  365  
57  352  368  
352  18  366  
366  94  368  
368  352  366  
94  197  501  
197  19  367  
367  58  501  
501  197  367  
58  365  501  
365  57  368  
368  94  501  
501  365  368  
18  194  376  
194  93  369  
369  97  376  
376  194  369  
93  359  372  
359  11  370  
370  95  372  
372  359  370  
95  532  502  
532  25  371  
371  97  502  
502  532  371  
97  369  502  
369  93  372  
372  95  502  
502  369  372  
25  195  377  
195  139  196  
196  129  377  
377  195  196  
139  533  503  
533  12  373  
373  96  503  
503  533  373  
96  200  504  
200  19  374  
374  129  504  
504  200  374  
129  196  504  
196  139  503  
503  96  504  
504  196  503  
19  197  374  
197  94  375  
375  129  374  
374  197  375  
94  366  378  
366  18  376  
376  97  378  
378  366  376  
97  371  505  
371  25  377  
377  129  505  
505  371  377  
129  375  505  
375  94  378  
378  97  505  
505  375  378  
10  198  185  
198  58  199  
199  53  185  
185  198  199  
58  367  381  
367  19  379  
379  98  381  
381  367  379  
98  203  506  
203  33  380  
380  53  506  
506  203  380  
53  199  506  
199  58  381  
381  98  506  
506  199  381  
19  200  389  
200  96  382  
382  101  389  
389  200  382  
96  373  385  
373  12  383  
383  99  385  
385  373  383  
99  534  507  
534  38  384  
384  101  507  
507  534  384  
101  382  507  
382  96  385  
385  99  507  
507  382  385  
38  201  390  
201  140  202  
202  130  390  
390  201  202  
140  535  508  
535  7  386  
386  100  508  
508  535  386  
100  186  509  
186  33  387  
387  130  509  
509  186  387  
130  202  509  
202  140  508  
508  100  509  
509  202  508  
33  203  387  
203  98  388  
388  130  387  
387  203  388  
98  379  391  
379  19  389  
389  101  391  
391  379  389  
101  384  510  
384  38  390  
390  130  510  
510  384  390  
130  388  510  
388  98  391  
391  101  510  
510  388  391  
13  204  208  
204  59  392  
392  61  208  
208  204  392  
59  436  395  
436  37  393  
393  60  395  
395  436  393  
60  207  511  
207  34  394  
394  61  511  
511  207  394  
61  392  511  
392  59  395  
395  60  511  
511  392  395  
37  205  404  
205  113  396  
396  131  404  
404  205  396  
113  443  512  
443  6  397  
397  102  512  
512  443  397  
102  178  513  
178  26  398  
398  131  513  
513  178  398  
131  396  513  
396  113  512  
512  102  513  
513  396  512  
26  206  405  
206  84  399  
399  132  405  
405  206  399  
84  310  402  
310  9  400  
400  103  402  
402  310  400  
103  209  514  
209  34  401  
401  132  514  
514  209  401  
132  399  514  
399  84  402  
402  103  514  
514  399  402  
34  207  401  
207  60  403  
403  132  401  
401  207  403  
60  393  406  
393  37  404  
404  131  406  
406  393  404  
131  398  515  
398  26  405  
405  132  515  
515  398  405  
132  403  515  
403  60  406  
406  131  515  
515  403  406  
13  208  213  
208  61  407  
407  62  213  
213  208  407  
61  394  410  
394  34  408  
408  104  410  
410  394  408  
104  212  516  
212  35  409  
409  62  516  
516  212  409  
62  407  516  
407  61  410  
410  104  516  
516  407  410  
34  209  418  
209  103  411  
411  107  418  
418  209  411  
103  400  414  
400  9  412  
412  105  414  
414  400  412  
105  544  517  
544  41  413  
413  107  517  
517  544  413  
107  411  517  
411  103  414  
414  105  517  
517  411  414  
41  210  419  
210  145  211  
211  133  419  
419  210  211  
145  545  518  
545  3  415  
415  106  518  
518  545  415  
106  214  519  
214  35  416  
416  133  519  
519  214  416  
133  211  519  
211  145  518  
518  106  519  
519  211  518  
35  212  416  
212  104  417  
417  133  416  
416  212  417  
104  408  420  
408  34  418  
418  107  420  
420  408  418  
107  413  520  
413  41  419  
419  133  520  
520  413  419  
133  417  520  
417  104  420  
420  107  520  
520  417  420  
13  213  218  
213  62  421  
421  63  218  
218  213  421  
62  409  424  
409  35  422  
422  108  424  
424  409  422  
108  217  521  
217  36  423  
423  63  521  
521  217  423  
63  421  521  
421  62  424  
424  108  521  
521  421  424  
35  214  432  
214  106  425  
425  134  432  
432  214  425  
106  415  428  
415  3  426  
426  109  428  
428  415  426  
109  530  522  
530  27  427  
427  134  522  
522  530  427  
134  425  522  
425  106  428  
428  109  522  
522  425  428  
27  215  433  
215  138  216  
216  135  433  
433  215  216  
138  531  523  
531  11  429  
429  110  523  
523  531  429  
110  220  524  
220  36  430  
430  135  524  
524  220  430  
135  216  524  
216  138  523  
523  110  524  
524  216  523  
36  217  430  
217  108  431  
431  135  430  
430  217  431  
108  422  434  
422  35  432  
432  134  434  
434  422  432  
134  427  525  
427  27  433  
433  135  525  
525  427  433  
135  431  525  
431  108  434  
434  134  525  
525  431  434  
13  218  204  
218  63  219  
219  59  204  
204  218  219  
63  423  437  
423  36  435  
435  111  437  
437  423  435  
111  222  526  
222  37  436  
436  59  526  
526  222  436  
59  219  526  
219  63  437  
437  111  526  
526  219  437  
36  220  447  
220  110  438  
438  136  447  
447  220  438  
110  429  441  
429  11  439  
439  112  441  
441  429  439  
112  191  527  
191  24  440  
440  136  527  
527  191  440  
136  438  527  
438  110  441  
441  112  527  
527  438  441  
24  221  448  
221  92  442  
442  137  448  
448  221  442  
92  355  445  
355  6  443  
443  113  445  
445  355  443  
113  205  528  
205  37  444  
444  137  528  
528  205  444  
137  442  528  
442  92  445  
445  113  528  
528  442  445  
37  222  444  
222  111  446  
446  137  444  
444  222  446  
111  435  449  
435  36  447  
447  136  449  
449  435  447  
136  440  529  
440  24  448  
448  137  529  
529  440  448  
137  446  529  
446  111  449  
449  136  529  
529  446  449  

