374  99  493  
493  371  374  
26  197  199  
197  127  198  
198  126  199  
199  197  198  
127  385  494  
385  21  375  
375  102  494  
494  385  375  
102  329  495  
329  22  376  
376  126  495  
495  329  376  
126  198  495  
198  127  494  
494  102  495  
495  198  494  
26  199  201  
199  126  200  
200  70  201  
201  199  200  
126  376  496  
376  22  377  
377  103  496  
496  376  377  
103  396  497  
396  31  378  
378  70  497  
497  396  378  
70  200  497  
200  126  496  
496  103  497  
497  200  496  
26  201  202  
201  70  379  
379  71  202  
202  201  379  
70  378  382  
378  31  380  
380  110  382  
382  378  380  
110  423  498  
423  30  381  
381  71  498  
498  423  381  
71  379  498  
379  70  382  
382  110  498  
498  379  382  
26  202  197  
202  71  383  
383  127  197  
197  202  383  
71  381  386  
381  30  384  
384  101  386  
386  381  384  
101  365  499  
365  21  385  
385  127  499  
499  365  385  
127  383  499  
383  71  386  
386  101  499  
499  383  386  
27  203  205  
203  129  204  
204  128  205  
205  203  204  
129  397  500  
397  22  387  
387  104  500  
500  397  387  
104  344  501  
344  23  388  
388  128  501  
501  344  388  
128  204  501  
204  129  500  
500  104  501  
501  204  500  
27  205  207  
205  128  206  
206  72  207  
207  205  206  
128  388  502  
388  23  389  
389  105  502  
502  388  389  
105  542  503  
542  32  390  
390  72  503  
503  542  390  
72  206  503  
206  128  502  
502  105  503  
503  206  502  
27  207  208  
207  72  391  
391  73  208  
208  207  391  
72  390  394  
390  32  392  
392  112  394  
394  390  392  
112  435  504  
435  31  393  
393  73  504  
504  435  393  
73  391  504  
391  72  394  
394  112  504  
504  391  394  
27  208  203  
208  73  395  
395  129  203  
203  208  395  
73  393  398  
393  31  396  
396  103  398  
398  393  396  
103  377  505  
377  22  397  
397  129  505  
505  377  397  
129  395  505  
395  73  398  
398  103  505  
505  395  398  
33  209  211  
209  131  210  
210  130  211  
211  209  210  
131  409  506  
409  28  399  
399  106  506  
506  409  399  
106  356  507  
356  29  400  
400  130  507  
507  356  400  
130  210  507  
210  131  506  
506  106  507  
507  210  506  
33  211  213  
211  130  212  
212  74  213  
213  211  212  
130  400  508  
400  29  401  
401  107  508  
508  400  401  
107  420  509  
420  38  402  
402  74  509  
509  420  402  
74  212  509  
212  130  508  
508  107  509  
509  212  508  
33  213  214  
213  74  403  
403  75  214  
214  213  403  
74  402  406  
402  38  404  
404  139  406  
406  402  404  
139  531  510  
531  37  405  
405  75  510  
510  531  405  
75  403  510  
403  74  406  
406  139  510  
510  403  406  
33  214  209  
214  75  407  
407  131  209  
209  214  407  
75  405  410  
405  37  408  
408  140  410  
410  405  408  
140  532  511  
532  28  409  
409  131  511  
511  532  409  
131  407  511  
407  75  410  
410  140  511  
511  407  410  
34  215  217  
215  133  216  
216  132  217  
217  215  216  
133  421  512  
421  29  411  
411  108  512  
512  421  411  
108  368  513  
368  30  412  
412  132  513  
513  368  412  
132  216  513  
216  133  512  
512  108  513  
513  216  512  
34  217  219  
217  132  218  
218  76  219  
219  217  218  
132  412  514  
412  30  413  
413  109  514  
514  412  413  
109  432  515  
432  39  414  
414  76  515  
515  432  414  
76  218  515  
218  132  514  
514  109  515  
515  218  514  
34  219  220  
219  76  415  
415  77  220  
220  219  415  
76  414  418  
414  39  416  
416  138  418  
418  414  416  
138  530  516  
530  38  417  
417  77  516  
516  530  417  
77  415  516  
415  76  418  
418  138  516  
516  415  418  
34  220  215  
220  77  419  
419  133  215  
215  220  419  
77  417  422  
417  38  420  
420  107  422  
422  417  420  
107  401  517  
401  29  421  
421  133  517  
517  401  421  
133  419  517  
419  77  422  
422  107  517  
517  419  422  
35  221  223  
221  135  222  
222  134  223  
223  221  222  
135  433  518  
433  30  423  
423  110  518  
518  433  423  
110  380  519  
380  31  424  
424  134  519  
519  380  424  
134  222  519  
222  135  518  
518  110  519  
519  222  518  
35  223  225  
223  134  224  
224  78  225  
225  223  224  
134  424  520  
424  31  425  
425  111  520  
520  424  425  
111  444  521  
444  40  426  
426  78  521  
521  444  426  
78  224  521  
224  134  520  
520  111  521  
521  224  520  
35  225  226  
225  78  427  
427  79  226  
226  225  427  
78  426  430  
426  40  428  
428  145  430  
430  426  428  
145  545  522  
545  39  429  
429  79  522  
522  545  429  
79  427  522  
427  78  430  
430  145  522  
522  427  430  
35  226  221  
226  79  431  
431  135  221  
221  226  431  
79  429  434  
429  39  432  
432  109  434  
434  429  432  
109  413  523  
413  30  433  
433  135  523  
523  413  433  
135  431  523  
431  79  434  
434  109  523  
523  431  434  
36  227  229  
227  137  228  
228  136  229  
229  227  228  
137  445  524  
445  31  435  
435  112  524  
524  445  435  
112  392  525  
392  32  436  
436  136  525  
525  392  436  
136  228  525  
228  137  524  
524  112  525  
525  228  524  
36  229  231  
229  136  230  
230  80  231  
231  229  230  
136  436  526  
436  32  437  
437  113  526  
526  436  437  
113  543  527  
543  41  438  
438  80  527  
527  543  438  
80  230  527  
230  136  526  
526  113  527  
527  230  526  
36  231  232  
231  80  439  
439  81  232  
232  231  439  
80  438  442  
438  41  440  
440  144  442  
442  438  440  
144  544  528  
544  40  441  
441  81  528  
528  544  441  
81  439  528  
439  80  442  
442  144  528  
528  439  442  
36  232  227  
232  81  443  
443  137  227  
227  232  443  
81  441  446  
441  40  444  
444  111  446  
446  441  444  
111  425  529  
425  31  445  
445  137  529  
529  425  445  
137  443  529  
443  81  446  
446  111  529  
529  443  446  

